PeriodEnd,PeriodStart,Period,AirTemp,Ghi,WindSpeed10m
2020-10-02T04:00:00Z,2020-10-02T03:50:00Z,PT10M,9.6,0,7.0
2020-10-02T04:10:00Z,2020-10-02T04:00:00Z,PT10M,9.6,0,7.0
2020-10-02T04:20:00Z,2020-10-02T04:10:00Z,PT10M,9.6,0,7.0
2020-10-02T04:30:00Z,2020-10-02T04:20:00Z,PT10M,9.6,0,7.0
2020-10-02T04:40:00Z,2020-10-02T04:30:00Z,PT10M,9.6,0,6.9
2020-10-02T04:50:00Z,2020-10-02T04:40:00Z,PT10M,9.6,0,6.9
2020-10-02T05:00:00Z,2020-10-02T04:50:00Z,PT10M,9.6,0,6.9
2020-10-02T05:10:00Z,2020-10-02T05:00:00Z,PT10M,9.6,0,6.9
2020-10-02T05:20:00Z,2020-10-02T05:10:00Z,PT10M,9.7,0,6.8
2020-10-02T05:30:00Z,2020-10-02T05:20:00Z,PT10M,9.7,0,6.7
2020-10-02T05:40:00Z,2020-10-02T05:30:00Z,PT10M,9.7,1,6.6
2020-10-02T05:50:00Z,2020-10-02T05:40:00Z,PT10M,9.8,5,6.5
2020-10-02T06:00:00Z,2020-10-02T05:50:00Z,PT10M,9.8,9,6.5
2020-10-02T06:10:00Z,2020-10-02T06:00:00Z,PT10M,9.9,11,6.4
2020-10-02T06:20:00Z,2020-10-02T06:10:00Z,PT10M,9.9,11,6.5
2020-10-02T06:30:00Z,2020-10-02T06:20:00Z,PT10M,9.9,12,6.5
2020-10-02T06:40:00Z,2020-10-02T06:30:00Z,PT10M,9.9,15,6.5
2020-10-02T06:50:00Z,2020-10-02T06:40:00Z,PT10M,10.0,18,6.5
2020-10-02T07:00:00Z,2020-10-02T06:50:00Z,PT10M,10.0,22,6.6
2020-10-02T07:10:00Z,2020-10-02T07:00:00Z,PT10M,10.0,25,6.6
2020-10-02T07:20:00Z,2020-10-02T07:10:00Z,PT10M,10.0,28,6.6
2020-10-02T07:30:00Z,2020-10-02T07:20:00Z,PT10M,10.1,30,6.6
2020-10-02T07:40:00Z,2020-10-02T07:30:00Z,PT10M,10.1,35,6.6
2020-10-02T07:50:00Z,2020-10-02T07:40:00Z,PT10M,10.1,41,6.6
2020-10-02T08:00:00Z,2020-10-02T07:50:00Z,PT10M,10.1,43,6.6
2020-10-02T08:10:00Z,2020-10-02T08:00:00Z,PT10M,10.2,46,6.6
2020-10-02T08:20:00Z,2020-10-02T08:10:00Z,PT10M,10.2,51,6.5
2020-10-02T08:30:00Z,2020-10-02T08:20:00Z,PT10M,10.2,56,6.5
2020-10-02T08:40:00Z,2020-10-02T08:30:00Z,PT10M,10.3,55,6.5
2020-10-02T08:50:00Z,2020-10-02T08:40:00Z,PT10M,10.3,44,6.4
2020-10-02T09:00:00Z,2020-10-02T08:50:00Z,PT10M,10.4,39,6.4
2020-10-02T09:10:00Z,2020-10-02T09:00:00Z,PT10M,10.4,35,6.4
2020-10-02T09:20:00Z,2020-10-02T09:10:00Z,PT10M,10.5,35,6.4
2020-10-02T09:30:00Z,2020-10-02T09:20:00Z,PT10M,10.6,45,6.3
2020-10-02T09:40:00Z,2020-10-02T09:30:00Z,PT10M,10.6,54,6.3
2020-10-02T09:50:00Z,2020-10-02T09:40:00Z,PT10M,10.7,59,6.3
2020-10-02T10:00:00Z,2020-10-02T09:50:00Z,PT10M,10.8,54,6.3
2020-10-02T10:10:00Z,2020-10-02T10:00:00Z,PT10M,10.9,49,6.3
2020-10-02T10:20:00Z,2020-10-02T10:10:00Z,PT10M,11.0,47,6.2
2020-10-02T10:30:00Z,2020-10-02T10:20:00Z,PT10M,11.0,49,6.1
2020-10-02T10:40:00Z,2020-10-02T10:30:00Z,PT10M,11.1,49,6.1
2020-10-02T10:50:00Z,2020-10-02T10:40:00Z,PT10M,11.2,48,6.0
2020-10-02T11:00:00Z,2020-10-02T10:50:00Z,PT10M,11.3,48,5.9
2020-10-02T11:10:00Z,2020-10-02T11:00:00Z,PT10M,11.4,48,5.8
2020-10-02T11:20:00Z,2020-10-02T11:10:00Z,PT10M,11.4,44,5.6
2020-10-02T11:30:00Z,2020-10-02T11:20:00Z,PT10M,11.5,40,5.4
2020-10-02T11:40:00Z,2020-10-02T11:30:00Z,PT10M,11.6,36,5.2
2020-10-02T11:50:00Z,2020-10-02T11:40:00Z,PT10M,11.6,34,5.0
2020-10-02T12:00:00Z,2020-10-02T11:50:00Z,PT10M,11.7,30,4.8
2020-10-02T12:10:00Z,2020-10-02T12:00:00Z,PT10M,11.8,28,4.6
2020-10-02T12:20:00Z,2020-10-02T12:10:00Z,PT10M,11.9,31,4.6
2020-10-02T12:30:00Z,2020-10-02T12:20:00Z,PT10M,12.0,56,4.5
2020-10-02T12:40:00Z,2020-10-02T12:30:00Z,PT10M,12.0,78,4.5
2020-10-02T12:50:00Z,2020-10-02T12:40:00Z,PT10M,12.1,83,4.4
2020-10-02T13:00:00Z,2020-10-02T12:50:00Z,PT10M,12.2,83,4.4
2020-10-02T13:10:00Z,2020-10-02T13:00:00Z,PT10M,12.3,89,4.4
2020-10-02T13:20:00Z,2020-10-02T13:10:00Z,PT10M,12.4,107,4.3
2020-10-02T13:30:00Z,2020-10-02T13:20:00Z,PT10M,12.4,121,4.3
2020-10-02T13:40:00Z,2020-10-02T13:30:00Z,PT10M,12.5,122,4.2
2020-10-02T13:50:00Z,2020-10-02T13:40:00Z,PT10M,12.6,102,4.2
2020-10-02T14:00:00Z,2020-10-02T13:50:00Z,PT10M,12.7,90,4.1
2020-10-02T14:10:00Z,2020-10-02T14:00:00Z,PT10M,12.7,104,4.1
2020-10-02T14:20:00Z,2020-10-02T14:10:00Z,PT10M,12.8,155,4.1
2020-10-02T14:30:00Z,2020-10-02T14:20:00Z,PT10M,12.9,136,4.1
2020-10-02T14:40:00Z,2020-10-02T14:30:00Z,PT10M,12.9,106,4.1
2020-10-02T14:50:00Z,2020-10-02T14:40:00Z,PT10M,13.0,91,4.1
2020-10-02T15:00:00Z,2020-10-02T14:50:00Z,PT10M,13.1,93,4.1
2020-10-02T15:10:00Z,2020-10-02T15:00:00Z,PT10M,13.1,86,4.1
2020-10-02T15:20:00Z,2020-10-02T15:10:00Z,PT10M,13.1,57,4.2
2020-10-02T15:30:00Z,2020-10-02T15:20:00Z,PT10M,13.1,45,4.3
2020-10-02T15:40:00Z,2020-10-02T15:30:00Z,PT10M,13.1,40,4.3
2020-10-02T15:50:00Z,2020-10-02T15:40:00Z,PT10M,13.1,39,4.4
2020-10-02T16:00:00Z,2020-10-02T15:50:00Z,PT10M,13.2,31,4.4
2020-10-02T16:10:00Z,2020-10-02T16:00:00Z,PT10M,13.2,22,4.5
2020-10-02T16:20:00Z,2020-10-02T16:10:00Z,PT10M,13.2,14,4.6
2020-10-02T16:30:00Z,2020-10-02T16:20:00Z,PT10M,13.2,7,4.7
2020-10-02T16:40:00Z,2020-10-02T16:30:00Z,PT10M,13.2,2,4.8
2020-10-02T16:50:00Z,2020-10-02T16:40:00Z,PT10M,13.2,0,4.9
2020-10-02T17:00:00Z,2020-10-02T16:50:00Z,PT10M,13.2,0,5.0
2020-10-02T17:10:00Z,2020-10-02T17:00:00Z,PT10M,13.1,0,5.0
2020-10-02T17:20:00Z,2020-10-02T17:10:00Z,PT10M,13.1,0,5.0
2020-10-02T17:30:00Z,2020-10-02T17:20:00Z,PT10M,13.0,0,4.9
2020-10-02T17:40:00Z,2020-10-02T17:30:00Z,PT10M,13.0,0,4.9
2020-10-02T17:50:00Z,2020-10-02T17:40:00Z,PT10M,13.0,0,4.8
2020-10-02T18:00:00Z,2020-10-02T17:50:00Z,PT10M,12.9,0,4.8
2020-10-02T18:10:00Z,2020-10-02T18:00:00Z,PT10M,12.9,0,4.8
2020-10-02T18:20:00Z,2020-10-02T18:10:00Z,PT10M,12.9,0,4.9
2020-10-02T18:30:00Z,2020-10-02T18:20:00Z,PT10M,12.9,0,5.0
2020-10-02T18:40:00Z,2020-10-02T18:30:00Z,PT10M,12.8,0,5.1
2020-10-02T18:50:00Z,2020-10-02T18:40:00Z,PT10M,12.8,0,5.2
2020-10-02T19:00:00Z,2020-10-02T18:50:00Z,PT10M,12.8,0,5.3
2020-10-02T19:10:00Z,2020-10-02T19:00:00Z,PT10M,12.8,0,5.4
2020-10-02T19:20:00Z,2020-10-02T19:10:00Z,PT10M,12.7,0,5.5
2020-10-02T19:30:00Z,2020-10-02T19:20:00Z,PT10M,12.7,0,5.5
2020-10-02T19:40:00Z,2020-10-02T19:30:00Z,PT10M,12.7,0,5.6
2020-10-02T19:50:00Z,2020-10-02T19:40:00Z,PT10M,12.6,0,5.6
2020-10-02T20:00:00Z,2020-10-02T19:50:00Z,PT10M,12.6,0,5.7
2020-10-02T20:10:00Z,2020-10-02T20:00:00Z,PT10M,12.5,0,5.8
2020-10-02T20:20:00Z,2020-10-02T20:10:00Z,PT10M,12.4,0,5.8
2020-10-02T20:30:00Z,2020-10-02T20:20:00Z,PT10M,12.3,0,5.8
2020-10-02T20:40:00Z,2020-10-02T20:30:00Z,PT10M,12.2,0,5.9
2020-10-02T20:50:00Z,2020-10-02T20:40:00Z,PT10M,12.1,0,5.9
2020-10-02T21:00:00Z,2020-10-02T20:50:00Z,PT10M,12.0,0,5.9
2020-10-02T21:10:00Z,2020-10-02T21:00:00Z,PT10M,12.0,0,6.0
2020-10-02T21:20:00Z,2020-10-02T21:10:00Z,PT10M,12.0,0,6.0
2020-10-02T21:30:00Z,2020-10-02T21:20:00Z,PT10M,11.9,0,6.0
2020-10-02T21:40:00Z,2020-10-02T21:30:00Z,PT10M,11.9,0,6.0
2020-10-02T21:50:00Z,2020-10-02T21:40:00Z,PT10M,11.9,0,6.0
2020-10-02T22:00:00Z,2020-10-02T21:50:00Z,PT10M,11.9,0,6.0
2020-10-02T22:10:00Z,2020-10-02T22:00:00Z,PT10M,11.8,0,6.0
2020-10-02T22:20:00Z,2020-10-02T22:10:00Z,PT10M,11.8,0,6.0
2020-10-02T22:30:00Z,2020-10-02T22:20:00Z,PT10M,11.9,0,6.0
2020-10-02T22:40:00Z,2020-10-02T22:30:00Z,PT10M,11.9,0,6.0
2020-10-02T22:50:00Z,2020-10-02T22:40:00Z,PT10M,11.9,0,5.9
2020-10-02T23:00:00Z,2020-10-02T22:50:00Z,PT10M,11.9,0,5.9
2020-10-02T23:10:00Z,2020-10-02T23:00:00Z,PT10M,11.8,0,5.9
2020-10-02T23:20:00Z,2020-10-02T23:10:00Z,PT10M,11.8,0,5.9
2020-10-02T23:30:00Z,2020-10-02T23:20:00Z,PT10M,11.8,0,5.8
2020-10-02T23:40:00Z,2020-10-02T23:30:00Z,PT10M,11.8,0,5.8
2020-10-02T23:50:00Z,2020-10-02T23:40:00Z,PT10M,11.7,0,5.7
2020-10-03T00:00:00Z,2020-10-02T23:50:00Z,PT10M,11.7,0,5.7
2020-10-03T00:10:00Z,2020-10-03T00:00:00Z,PT10M,11.7,0,5.7
2020-10-03T00:20:00Z,2020-10-03T00:10:00Z,PT10M,11.6,0,5.8
2020-10-03T00:30:00Z,2020-10-03T00:20:00Z,PT10M,11.5,0,5.8
2020-10-03T00:40:00Z,2020-10-03T00:30:00Z,PT10M,11.5,0,5.9
2020-10-03T00:50:00Z,2020-10-03T00:40:00Z,PT10M,11.4,0,6.0
2020-10-03T01:00:00Z,2020-10-03T00:50:00Z,PT10M,11.3,0,6.0
2020-10-03T01:10:00Z,2020-10-03T01:00:00Z,PT10M,11.3,0,6.1
2020-10-03T01:20:00Z,2020-10-03T01:10:00Z,PT10M,11.2,0,6.0
2020-10-03T01:30:00Z,2020-10-03T01:20:00Z,PT10M,11.1,0,6.0
2020-10-03T01:40:00Z,2020-10-03T01:30:00Z,PT10M,11.0,0,6.0
2020-10-03T01:50:00Z,2020-10-03T01:40:00Z,PT10M,10.9,0,6.0
2020-10-03T02:00:00Z,2020-10-03T01:50:00Z,PT10M,10.9,0,6.0
2020-10-03T02:10:00Z,2020-10-03T02:00:00Z,PT10M,10.8,0,6.0
2020-10-03T02:20:00Z,2020-10-03T02:10:00Z,PT10M,10.7,0,6.0
2020-10-03T02:30:00Z,2020-10-03T02:20:00Z,PT10M,10.7,0,6.0
2020-10-03T02:40:00Z,2020-10-03T02:30:00Z,PT10M,10.6,0,6.0
2020-10-03T02:50:00Z,2020-10-03T02:40:00Z,PT10M,10.6,0,6.0
2020-10-03T03:00:00Z,2020-10-03T02:50:00Z,PT10M,10.5,0,6.0
2020-10-03T03:10:00Z,2020-10-03T03:00:00Z,PT10M,10.4,0,6.0
2020-10-03T03:20:00Z,2020-10-03T03:10:00Z,PT10M,10.4,0,6.0
2020-10-03T03:30:00Z,2020-10-03T03:20:00Z,PT10M,10.4,0,6.1
2020-10-03T03:40:00Z,2020-10-03T03:30:00Z,PT10M,10.3,0,6.1
2020-10-03T03:50:00Z,2020-10-03T03:40:00Z,PT10M,10.3,0,6.1
2020-10-03T04:00:00Z,2020-10-03T03:50:00Z,PT10M,10.3,0,6.1
2020-10-03T04:10:00Z,2020-10-03T04:00:00Z,PT10M,10.2,0,6.1
2020-10-03T04:20:00Z,2020-10-03T04:10:00Z,PT10M,10.2,0,6.1
2020-10-03T04:30:00Z,2020-10-03T04:20:00Z,PT10M,10.2,0,6.2
2020-10-03T04:40:00Z,2020-10-03T04:30:00Z,PT10M,10.1,0,6.2
2020-10-03T04:50:00Z,2020-10-03T04:40:00Z,PT10M,10.1,0,6.2
2020-10-03T05:00:00Z,2020-10-03T04:50:00Z,PT10M,10.1,0,6.2
2020-10-03T05:10:00Z,2020-10-03T05:00:00Z,PT10M,10.1,0,6.1
2020-10-03T05:20:00Z,2020-10-03T05:10:00Z,PT10M,10.1,0,5.9
2020-10-03T05:30:00Z,2020-10-03T05:20:00Z,PT10M,10.1,0,5.7
2020-10-03T05:40:00Z,2020-10-03T05:30:00Z,PT10M,10.1,1,5.5
2020-10-03T05:50:00Z,2020-10-03T05:40:00Z,PT10M,10.2,2,5.3
2020-10-03T06:00:00Z,2020-10-03T05:50:00Z,PT10M,10.2,4,5.2
2020-10-03T06:10:00Z,2020-10-03T06:00:00Z,PT10M,10.2,7,5.1
2020-10-03T06:20:00Z,2020-10-03T06:10:00Z,PT10M,10.2,10,5.1
2020-10-03T06:30:00Z,2020-10-03T06:20:00Z,PT10M,10.3,13,5.1
2020-10-03T06:40:00Z,2020-10-03T06:30:00Z,PT10M,10.3,16,5.1
2020-10-03T06:50:00Z,2020-10-03T06:40:00Z,PT10M,10.4,19,5.1
2020-10-03T07:00:00Z,2020-10-03T06:50:00Z,PT10M,10.4,22,5.1
2020-10-03T07:10:00Z,2020-10-03T07:00:00Z,PT10M,10.5,25,5.1
2020-10-03T07:20:00Z,2020-10-03T07:10:00Z,PT10M,10.5,28,5.3
2020-10-03T07:30:00Z,2020-10-03T07:20:00Z,PT10M,10.5,31,5.4
2020-10-03T07:40:00Z,2020-10-03T07:30:00Z,PT10M,10.6,34,5.5
2020-10-03T07:50:00Z,2020-10-03T07:40:00Z,PT10M,10.6,37,5.7
2020-10-03T08:00:00Z,2020-10-03T07:50:00Z,PT10M,10.7,40,5.8
2020-10-03T08:10:00Z,2020-10-03T08:00:00Z,PT10M,10.7,42,5.9
2020-10-03T08:20:00Z,2020-10-03T08:10:00Z,PT10M,10.7,45,6.0
2020-10-03T08:30:00Z,2020-10-03T08:20:00Z,PT10M,10.8,47,6.1
2020-10-03T08:40:00Z,2020-10-03T08:30:00Z,PT10M,10.8,48,6.2
2020-10-03T08:50:00Z,2020-10-03T08:40:00Z,PT10M,10.8,46,6.3
2020-10-03T09:00:00Z,2020-10-03T08:50:00Z,PT10M,10.9,40,6.3
2020-10-03T09:10:00Z,2020-10-03T09:00:00Z,PT10M,11.0,37,6.4
2020-10-03T09:20:00Z,2020-10-03T09:10:00Z,PT10M,11.2,43,6.5
2020-10-03T09:30:00Z,2020-10-03T09:20:00Z,PT10M,11.3,52,6.6
2020-10-03T09:40:00Z,2020-10-03T09:30:00Z,PT10M,11.5,59,6.7
2020-10-03T09:50:00Z,2020-10-03T09:40:00Z,PT10M,11.7,60,6.8
2020-10-03T10:00:00Z,2020-10-03T09:50:00Z,PT10M,11.9,56,6.9
2020-10-03T10:10:00Z,2020-10-03T10:00:00Z,PT10M,12.0,50,6.9
2020-10-03T10:20:00Z,2020-10-03T10:10:00Z,PT10M,11.9,42,6.9
2020-10-03T10:30:00Z,2020-10-03T10:20:00Z,PT10M,11.9,42,7.0
2020-10-03T10:40:00Z,2020-10-03T10:30:00Z,PT10M,11.9,46,7.0
2020-10-03T10:50:00Z,2020-10-03T10:40:00Z,PT10M,11.8,53,7.0
2020-10-03T11:00:00Z,2020-10-03T10:50:00Z,PT10M,11.8,46,7.0
2020-10-03T11:10:00Z,2020-10-03T11:00:00Z,PT10M,11.8,42,7.0
2020-10-03T11:20:00Z,2020-10-03T11:10:00Z,PT10M,11.8,47,6.8
2020-10-03T11:30:00Z,2020-10-03T11:20:00Z,PT10M,11.8,42,6.7
2020-10-03T11:40:00Z,2020-10-03T11:30:00Z,PT10M,11.8,36,6.6
2020-10-03T11:50:00Z,2020-10-03T11:40:00Z,PT10M,11.8,34,6.5
2020-10-03T12:00:00Z,2020-10-03T11:50:00Z,PT10M,11.8,36,6.4
2020-10-03T12:10:00Z,2020-10-03T12:00:00Z,PT10M,11.8,39,6.3
2020-10-03T12:20:00Z,2020-10-03T12:10:00Z,PT10M,11.7,40,6.3
2020-10-03T12:30:00Z,2020-10-03T12:20:00Z,PT10M,11.7,41,6.2
2020-10-03T12:40:00Z,2020-10-03T12:30:00Z,PT10M,11.7,44,6.2
2020-10-03T12:50:00Z,2020-10-03T12:40:00Z,PT10M,11.7,48,6.2
2020-10-03T13:00:00Z,2020-10-03T12:50:00Z,PT10M,11.7,51,6.2
2020-10-03T13:10:00Z,2020-10-03T13:00:00Z,PT10M,11.7,50,6.2
2020-10-03T13:20:00Z,2020-10-03T13:10:00Z,PT10M,11.7,43,6.2
2020-10-03T13:30:00Z,2020-10-03T13:20:00Z,PT10M,11.7,40,6.2
2020-10-03T13:40:00Z,2020-10-03T13:30:00Z,PT10M,11.8,39,6.2
2020-10-03T13:50:00Z,2020-10-03T13:40:00Z,PT10M,11.8,39,6.2
2020-10-03T14:00:00Z,2020-10-03T13:50:00Z,PT10M,11.8,36,6.2
2020-10-03T14:10:00Z,2020-10-03T14:00:00Z,PT10M,11.9,34,6.2
2020-10-03T14:20:00Z,2020-10-03T14:10:00Z,PT10M,11.9,33,6.3
2020-10-03T14:30:00Z,2020-10-03T14:20:00Z,PT10M,11.9,39,6.4
2020-10-03T14:40:00Z,2020-10-03T14:30:00Z,PT10M,12.0,45,6.5
2020-10-03T14:50:00Z,2020-10-03T14:40:00Z,PT10M,12.0,48,6.6
2020-10-03T15:00:00Z,2020-10-03T14:50:00Z,PT10M,12.0,49,6.7
2020-10-03T15:10:00Z,2020-10-03T15:00:00Z,PT10M,12.0,48,6.7
2020-10-03T15:20:00Z,2020-10-03T15:10:00Z,PT10M,12.0,47,6.8
2020-10-03T15:30:00Z,2020-10-03T15:20:00Z,PT10M,12.1,45,6.8
2020-10-03T15:40:00Z,2020-10-03T15:30:00Z,PT10M,12.1,41,6.8
2020-10-03T15:50:00Z,2020-10-03T15:40:00Z,PT10M,12.1,35,6.9
2020-10-03T16:00:00Z,2020-10-03T15:50:00Z,PT10M,12.1,32,6.9
2020-10-03T16:10:00Z,2020-10-03T16:00:00Z,PT10M,12.1,28,6.9
2020-10-03T16:20:00Z,2020-10-03T16:10:00Z,PT10M,12.2,21,6.8
2020-10-03T16:30:00Z,2020-10-03T16:20:00Z,PT10M,12.2,11,6.8
2020-10-03T16:40:00Z,2020-10-03T16:30:00Z,PT10M,12.2,3,6.8
2020-10-03T16:50:00Z,2020-10-03T16:40:00Z,PT10M,12.3,1,6.7
2020-10-03T17:00:00Z,2020-10-03T16:50:00Z,PT10M,12.3,0,6.7
2020-10-03T17:10:00Z,2020-10-03T17:00:00Z,PT10M,12.3,0,6.6
2020-10-03T17:20:00Z,2020-10-03T17:10:00Z,PT10M,12.3,0,6.5
2020-10-03T17:30:00Z,2020-10-03T17:20:00Z,PT10M,12.3,0,6.4
2020-10-03T17:40:00Z,2020-10-03T17:30:00Z,PT10M,12.2,0,6.3
2020-10-03T17:50:00Z,2020-10-03T17:40:00Z,PT10M,12.2,0,6.1
2020-10-03T18:00:00Z,2020-10-03T17:50:00Z,PT10M,12.2,0,6.1
2020-10-03T18:10:00Z,2020-10-03T18:00:00Z,PT10M,12.2,0,6.1
2020-10-03T18:20:00Z,2020-10-03T18:10:00Z,PT10M,12.2,0,6.2
2020-10-03T18:30:00Z,2020-10-03T18:20:00Z,PT10M,12.2,0,6.4
2020-10-03T18:40:00Z,2020-10-03T18:30:00Z,PT10M,12.3,0,6.6
2020-10-03T18:50:00Z,2020-10-03T18:40:00Z,PT10M,12.3,0,6.7
2020-10-03T19:00:00Z,2020-10-03T18:50:00Z,PT10M,12.3,0,6.9
2020-10-03T19:10:00Z,2020-10-03T19:00:00Z,PT10M,12.3,0,7.0
2020-10-03T19:20:00Z,2020-10-03T19:10:00Z,PT10M,12.2,0,7.0
2020-10-03T19:30:00Z,2020-10-03T19:20:00Z,PT10M,12.2,0,7.0
2020-10-03T19:40:00Z,2020-10-03T19:30:00Z,PT10M,12.2,0,7.0
2020-10-03T19:50:00Z,2020-10-03T19:40:00Z,PT10M,12.1,0,7.1
2020-10-03T20:00:00Z,2020-10-03T19:50:00Z,PT10M,12.1,0,7.1
2020-10-03T20:10:00Z,2020-10-03T20:00:00Z,PT10M,12.1,0,7.1
2020-10-03T20:20:00Z,2020-10-03T20:10:00Z,PT10M,12.1,0,7.1
2020-10-03T20:30:00Z,2020-10-03T20:20:00Z,PT10M,12.0,0,7.1
2020-10-03T20:40:00Z,2020-10-03T20:30:00Z,PT10M,12.0,0,7.1
2020-10-03T20:50:00Z,2020-10-03T20:40:00Z,PT10M,12.0,0,7.1
2020-10-03T21:00:00Z,2020-10-03T20:50:00Z,PT10M,12.0,0,7.1
2020-10-03T21:10:00Z,2020-10-03T21:00:00Z,PT10M,11.9,0,7.1
2020-10-03T21:20:00Z,2020-10-03T21:10:00Z,PT10M,11.9,0,7.0
2020-10-03T21:30:00Z,2020-10-03T21:20:00Z,PT10M,11.9,0,7.0
2020-10-03T21:40:00Z,2020-10-03T21:30:00Z,PT10M,11.9,0,7.0
2020-10-03T21:50:00Z,2020-10-03T21:40:00Z,PT10M,11.9,0,7.0
2020-10-03T22:00:00Z,2020-10-03T21:50:00Z,PT10M,11.9,0,7.0
2020-10-03T22:10:00Z,2020-10-03T22:00:00Z,PT10M,11.9,0,7.0
2020-10-03T22:20:00Z,2020-10-03T22:10:00Z,PT10M,11.8,0,7.0
2020-10-03T22:30:00Z,2020-10-03T22:20:00Z,PT10M,11.8,0,7.1
2020-10-03T22:40:00Z,2020-10-03T22:30:00Z,PT10M,11.8,0,7.2
2020-10-03T22:50:00Z,2020-10-03T22:40:00Z,PT10M,11.8,0,7.2
2020-10-03T23:00:00Z,2020-10-03T22:50:00Z,PT10M,11.7,0,7.3
2020-10-03T23:10:00Z,2020-10-03T23:00:00Z,PT10M,11.7,0,7.3
2020-10-03T23:20:00Z,2020-10-03T23:10:00Z,PT10M,11.8,0,7.3
2020-10-03T23:30:00Z,2020-10-03T23:20:00Z,PT10M,11.8,0,7.2
2020-10-03T23:40:00Z,2020-10-03T23:30:00Z,PT10M,11.8,0,7.2
2020-10-03T23:50:00Z,2020-10-03T23:40:00Z,PT10M,11.8,0,7.1
2020-10-04T00:00:00Z,2020-10-03T23:50:00Z,PT10M,11.8,0,7.1
2020-10-04T00:10:00Z,2020-10-04T00:00:00Z,PT10M,11.9,0,7.0
2020-10-04T00:20:00Z,2020-10-04T00:10:00Z,PT10M,11.9,0,7.1
2020-10-04T00:30:00Z,2020-10-04T00:20:00Z,PT10M,11.9,0,7.1
2020-10-04T00:40:00Z,2020-10-04T00:30:00Z,PT10M,11.9,0,7.2
2020-10-04T00:50:00Z,2020-10-04T00:40:00Z,PT10M,11.9,0,7.2
2020-10-04T01:00:00Z,2020-10-04T00:50:00Z,PT10M,11.9,0,7.2
2020-10-04T01:10:00Z,2020-10-04T01:00:00Z,PT10M,11.9,0,7.2
2020-10-04T01:20:00Z,2020-10-04T01:10:00Z,PT10M,11.9,0,7.2
2020-10-04T01:30:00Z,2020-10-04T01:20:00Z,PT10M,11.9,0,7.2
2020-10-04T01:40:00Z,2020-10-04T01:30:00Z,PT10M,11.9,0,7.2
2020-10-04T01:50:00Z,2020-10-04T01:40:00Z,PT10M,11.9,0,7.2
2020-10-04T02:00:00Z,2020-10-04T01:50:00Z,PT10M,11.9,0,7.3
2020-10-04T02:10:00Z,2020-10-04T02:00:00Z,PT10M,11.9,0,7.3
2020-10-04T02:20:00Z,2020-10-04T02:10:00Z,PT10M,12.0,0,7.5
2020-10-04T02:30:00Z,2020-10-04T02:20:00Z,PT10M,12.0,0,7.7
2020-10-04T02:40:00Z,2020-10-04T02:30:00Z,PT10M,12.1,0,7.9
2020-10-04T02:50:00Z,2020-10-04T02:40:00Z,PT10M,12.1,0,8.1
2020-10-04T03:00:00Z,2020-10-04T02:50:00Z,PT10M,12.1,0,8.3
2020-10-04T03:10:00Z,2020-10-04T03:00:00Z,PT10M,12.2,0,8.4
2020-10-04T03:20:00Z,2020-10-04T03:10:00Z,PT10M,12.2,0,8.4
2020-10-04T03:30:00Z,2020-10-04T03:20:00Z,PT10M,12.2,0,8.4
2020-10-04T03:40:00Z,2020-10-04T03:30:00Z,PT10M,12.2,0,8.5
2020-10-04T03:50:00Z,2020-10-04T03:40:00Z,PT10M,12.2,0,8.5
2020-10-04T04:00:00Z,2020-10-04T03:50:00Z,PT10M,12.2,0,8.5
2020-10-04T04:10:00Z,2020-10-04T04:00:00Z,PT10M,12.2,0,8.6
2020-10-04T04:20:00Z,2020-10-04T04:10:00Z,PT10M,12.2,0,8.6
2020-10-04T04:30:00Z,2020-10-04T04:20:00Z,PT10M,12.3,0,8.6
2020-10-04T04:40:00Z,2020-10-04T04:30:00Z,PT10M,12.3,0,8.6
2020-10-04T04:50:00Z,2020-10-04T04:40:00Z,PT10M,12.3,0,8.6
2020-10-04T05:00:00Z,2020-10-04T04:50:00Z,PT10M,12.3,0,8.6
2020-10-04T05:10:00Z,2020-10-04T05:00:00Z,PT10M,12.4,0,8.6
2020-10-04T05:20:00Z,2020-10-04T05:10:00Z,PT10M,12.4,0,8.4
2020-10-04T05:30:00Z,2020-10-04T05:20:00Z,PT10M,12.4,0,8.2
2020-10-04T05:40:00Z,2020-10-04T05:30:00Z,PT10M,12.4,0,8.0
2020-10-04T05:50:00Z,2020-10-04T05:40:00Z,PT10M,12.4,1,7.8
2020-10-04T06:00:00Z,2020-10-04T05:50:00Z,PT10M,12.4,3,7.6
2020-10-04T06:10:00Z,2020-10-04T06:00:00Z,PT10M,12.4,4,7.5
2020-10-04T06:20:00Z,2020-10-04T06:10:00Z,PT10M,12.5,5,7.6
2020-10-04T06:30:00Z,2020-10-04T06:20:00Z,PT10M,12.5,10,7.7
2020-10-04T06:40:00Z,2020-10-04T06:30:00Z,PT10M,12.5,16,7.8
2020-10-04T06:50:00Z,2020-10-04T06:40:00Z,PT10M,12.5,20,7.9
2020-10-04T07:00:00Z,2020-10-04T06:50:00Z,PT10M,12.5,21,8.0
2020-10-04T07:10:00Z,2020-10-04T07:00:00Z,PT10M,12.6,24,8.1
2020-10-04T07:20:00Z,2020-10-04T07:10:00Z,PT10M,12.6,31,8.1
2020-10-04T07:30:00Z,2020-10-04T07:20:00Z,PT10M,12.7,25,8.1
