,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
1059,-12.65625,-2.4375,-12.9375,-5.3125,-12.203125,-8.25,-28.546875,13.0625,-5.953125,8.3125,0.140625,-6.75,-13.125,-9.1875,10.125,3.1875,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375
1060,8.78125,-3.0625,3.65625,-4.1875,-2.0,-21.28125,19.109375,-1.0,11.8125,3.34375,-3.09375,-13.125,-9.1875,10.125,3.1875,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625
1061,-11.34375,-3.6875,-10.640625,-8.375,-24.796875,16.21875,-3.140625,10.0625,3.140625,-1.0,-10.734375,-9.1875,10.125,3.1875,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875
1062,6.828125,-1.0,-0.421875,-15.75,24.125,3.75,15.578125,8.4375,4.828125,-6.375,-7.328125,10.125,3.1875,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25
1063,-7.09375,-6.59375,-19.21875,21.125,1.34375,13.40625,7.65625,6.1875,-4.875,-6.71875,9.375,3.1875,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875
1064,-0.78125,-11.90625,27.703125,7.3125,18.40625,12.84375,12.3125,0.1875,-3.75,9.78125,3.40625,-3.0,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875
1065,-9.109375,30.28125,9.796875,20.4375,15.578125,16.5,3.828125,-1.6875,9.796875,3.75,-2.109375,-8.25,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125
1066,38.65625,17.5625,27.234375,22.5625,24.421875,10.6875,3.078125,12.0,5.765625,-0.0625,-6.8125,-21.5625,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5
1067,-17.6875,-4.96875,-5.4375,1.375,-9.40625,-15.09375,-4.71875,-7.125,-8.90625,-12.25,-23.09375,4.875,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125
1068,10.78125,9.53125,16.3125,3.5,-5.25,1.59375,-1.96875,-4.6875,-9.609375,-21.53125,3.359375,0.375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625
1069,0.4375,9.65625,-2.71875,-12.0625,-6.28125,-8.53125,-9.71875,-13.75,-24.28125,0.0,-3.09375,10.3125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125
1070,10.78125,-2.03125,-12.84375,-9.0,-10.8125,-11.34375,-15.359375,-25.375,-2.578125,-6.65625,6.203125,-13.3125,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0
1071,-12.265625,-23.5625,-20.671875,-21.0625,-19.953125,-22.96875,-31.484375,-9.1875,-13.265625,0.03125,-17.765625,-20.4375,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125
1072,-13.828125,-13.9375,-14.953125,-14.25,-18.3125,-27.375,-7.625,-13.75,-2.0625,-20.1875,-23.125,-6.9375,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125
1073,-3.28125,-5.09375,-4.96875,-10.25,-20.03125,-3.0,-11.34375,-1.4375,-20.0625,-23.4375,-9.828125,6.75,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875
1074,-1.796875,-1.4375,-7.125,-16.8125,-1.6875,-11.4375,-2.5,-20.8125,-23.8125,-11.96875,3.625,-15.375,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0
1075,0.78125,-5.125,-14.53125,-1.125,-12.09375,-3.9375,-21.75,-24.1875,-13.921875,0.875,-17.140625,3.1875,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625
1076,-5.84375,-14.6875,-2.71875,-14.625,-6.96875,-24.0,-25.59375,-16.625,-2.34375,-19.09375,0.4375,-22.125,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25
1077,-8.84375,1.125,-12.28125,-5.6875,-22.5,-23.8125,-16.703125,-3.5,-19.546875,-1.375,-24.0,-48.0,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875
1078,7.796875,-7.28125,-1.921875,-18.6875,-19.890625,-14.8125,-2.859375,-18.375,-1.734375,-24.59375,-47.921875,-23.625,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375
1079,-15.4375,-10.0,-25.40625,-25.1875,-20.828125,-8.8125,-22.484375,-6.0625,-27.84375,-49.1875,-25.984375,-22.3125,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5
1080,3.4375,-12.6875,-13.125,-11.562500000000028,-1.5625,-15.46875,-1.34375,-24.125,-45.5625,-25.53125,-22.640625,-6.75,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375
1081,-15.203125,-14.65625,-14.25,-4.625000000000028,-17.125,-3.65625,-25.796875,-45.6875,-27.1875,-23.4375,-10.421875,3.0,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5
1082,0.015625,-2.25,5.484375,-7.125000000000028,4.171875,-18.84375,-38.703125,-23.25,-20.15625,-11.53125,-1.296875,6.75,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5
1083,-3.5,3.78125,-7.5,3.0624999999999716,-19.390625,-37.78125,-23.9375,-20.0625,-14.390625,-5.906250000000028,0.1875,4.125,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0
1084,6.40625,-3.96875,5.4375,-16.87500000000003,-34.21875,-22.40625,-18.171875,-15.875,-9.5625,-5.84375,-1.375,-1.3125,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125
1085,-8.671875,0.375,-21.0,-36.50000000000003,-25.921875,-20.53125,-20.8125,-15.875,-13.734375,-7.937500000000028,-6.609375,-11.25,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375
1086,7.484375,-14.15625,-29.015625,-20.87500000000003,-15.53125,-19.59375,-17.234375,-17.875,-11.953125,-10.5625,-15.96875,-7.875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25
1087,-20.578125,-33.46875,-26.4375,-19.81250000000003,-26.328125,-25.21875,-27.3125,-19.9375,-17.15625,-22.00000000000003,-14.296875,0.1875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875
1088,-13.28125,-9.71875,-4.171875,-15.500000000000028,-18.0,-23.90625,-17.4375,-15.625,-22.265625,-17.3125,-5.171875,-9.75,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25
1089,0.953125,6.28125,-9.0,-14.250000000000028,-23.109375,-16.6875,-14.984375,-22.5625,-19.5,-8.84375,-13.71875,3.75,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625
1090,6.21875,-11.90625,-18.796875,-29.50000000000003,-22.015625,-19.3125,-26.71875,-24.4375,-14.15625,-18.21875,-1.078125,9.75,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625
1091,-20.5,-28.5625,-40.640625,-31.62500000000003,-27.453125,-34.21875,-32.25,-21.875,-24.65625,-7.375,3.875,31.125,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25
1092,-11.78125,-27.78125,-19.78125,-16.68750000000003,-25.359375,-26.25,-18.328125,-22.375,-7.5,1.625,26.640625,29.0625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375
1093,-19.203125,-11.5,-8.765625,-18.625,-21.65625,-15.46875,-20.0625,-6.875,0.84375,24.34375,25.640625,47.4375,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5
1094,6.703125,8.375,-3.375,-9.25,-5.5,-11.34375,-0.546875,5.0625,26.34375,25.8125,45.546875,32.625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875
1095,2.984375,-8.28125,-14.625,-10.9375,-15.65625,-4.875,1.0,22.4375,22.453125,42.5,29.765625,30.0,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125
1096,-11.078125,-18.1875,-14.859375,-18.75,-8.28125,-2.4375,18.859375,19.125,39.1875,26.34375,26.828125,35.25,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125
1097,-9.078125,-7.3125,-11.578125,-2.625,1.984375,21.9375,21.25,40.125,25.96875,25.5,33.390625,25.5,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75
1098,0.359375,-4.125,3.46875,7.0,25.765625,24.28125,42.125,26.8125,25.546875,33.0625,23.96875,45.9375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875
1099,-3.90625,3.125,6.375,24.75,23.265625,40.875,25.203125,23.9375,31.875,22.375,43.375,30.5625,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375
1100,6.15625,8.8125,26.484375,24.6875,41.75,25.40625,23.828125,31.875,21.65625,41.375,27.984375,19.3125,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375,0.5625
1101,2.875,20.65625,19.359375,36.6875,20.484375,19.40625,28.375,18.25,37.5,24.34375,17.21875,6.375,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375,0.5625,0.5625
1102,17.546875,16.40625,33.65625,17.25,16.328125,25.875,15.5,33.9375,20.671875,14.75,4.296875,46.5,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375,0.5625,0.5625,2.4375
1103,0.1875,18.53125,3.09375,3.5,14.796875,5.34375,24.140625,11.9375,8.390625,-0.5,42.203125,48.375,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375,0.5625,0.5625,2.4375,-6.375
1104,17.875,1.84375,2.015625,13.5,3.40625,21.0,8.296875,5.5625,-3.328125,38.3125,44.15625,34.3125,28.5,21.375,24.375,12.5625,13.6875,20.25,22.6875,16.6875,23.8125,7.5,-7.3125,-3.5625,-10.125,-3.0,1.3125,-8.8125,-7.875,-12.0,-12.5625,5.25,-7.6875,0.375,1.5,-5.4375,-1.5,-1.5,-6.0,1.125,-3.375,-8.25,-6.1875,-11.25,-14.0625,-8.0625,-11.25,-0.375,-1.5,-0.1875,1.125,-2.8125,-12.75,-1.875,-6.375,0.5625,0.5625,2.4375,-6.375,-8.0625
